timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750365312985,179975,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-88,text,false,,2669,0,29,29,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365285384,207575,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-42,text,false,,2669,0,32,32,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365315384,177575,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-92,text,false,,2669,0,33,33,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365273984,218977,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-23,text,false,,2669,0,25,25,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365269784,223177,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-16,text,false,,2669,0,25,25,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365278185,214776,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-30,text,false,,2669,0,25,25,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365280584,212378,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-34,text,false,,2669,0,25,25,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365269185,223777,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-15,text,false,,2669,0,25,25,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365288984,203978,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-48,text,false,,2669,0,25,25,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,0
1750365317784,175178,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-96,text,false,,2669,0,24,24,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365289585,203377,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-49,text,false,,2669,0,23,23,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,0
1750365309384,183578,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-82,text,false,,2669,0,23,23,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365294383,198581,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-57,text,false,,2669,0,16,16,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365286585,206379,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-44,text,false,,2669,0,15,15,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,0
1750365268586,224378,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-14,text,false,,2669,0,15,15,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365320183,172781,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-100,text,false,,2669,0,15,15,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365305784,187180,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-76,text,false,,2669,0,15,15,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,0
1750365301585,191380,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-69,text,false,,2669,0,15,15,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,0
1750365314185,178781,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-90,text,false,,2669,0,11,10,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365262585,230380,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-4,text,false,,2669,0,11,10,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365299785,193181,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-66,text,false,,2669,0,11,10,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365303383,189582,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-72,text,false,,2669,0,10,9,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365319585,173381,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-99,text,false,,2669,0,8,7,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365308784,184183,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-81,text,false,,2669,0,6,6,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365284784,208183,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-41,text,false,,2669,0,4,4,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,0
1750365270385,222582,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-17,text,false,,2669,0,4,4,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
1750365312385,180582,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-87,text,false,,2669,0,4,4,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,2
1750365270984,221984,conf #3 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #3 users 1-18,text,false,,2669,0,4,4,http://localhost:8083/?token=495382100&user=-2105052073&conf=3,0,0,1
